id,source_sheet,source_row,posted_at,category,tools,outcome,before,after,quant_effect,qualitative_effect,internal_rollout,notes,needs_industry_generalization
1367,業務系の面談ログ_Biz,310,2026-04-07T09:51:40.334Z,"資料・スライド作成, 議事録・文章作成","Claude, Skill Creator",部分的成功・進行中,,,,スキルのひな形生成から段階的なチューニングで資料作成の自動化が可能に。議事録から報告資料への変換フローが設計された。,,Skill Creatorを活用したPowerPointスキル構築の手法が確立。ブラウザ版・デスクトップ版・CLI版間でのスキル非同期という制限を認識。Claude Codeのローカルファイル参照機能を次回検証予定。,
1368,業務系の面談ログ_Biz,311,2026-04-07T11:26:33.588Z,"議事録・文章作成, 資料・スライド作成, データ集計・分析, 定型フロー自動化","Claude, Gemini, GAS",成功・定着,,,議事録・スライド・Gemini活用で作業時間を約6分の1以下に短縮（1〜2時間→5〜10分）,工数削減のみならずアウトプット品質向上とケアレスミス削減を実現,,パワポ直接検索の精度課題はMarkdownとの併存管理運用で解決予定。CodexとClaudeの使い分けを確立し、利用上限リスク対策を実施。スライドマスター活用により スキル化なしで70〜80点品質が見込める,
1369,業務系の面談ログ_Biz,312,2026-04-08T05:13:57.289Z,"データ集計・分析, 定型フロー自動化","Claude, GitHub, その他",部分的成功・進行中,,,,薬剤在庫管理システムのほぼゼロからの構築が進行中。日次データ集計の完全自動化を目指しており、API連携検討により運用効率化を推進中。セキュリティ強化のためWebホスティング方針をGitHub PagesからVercelへ移行することで合意。,,本業の10日・17日期日の業務を最優先とし、スキル証明課題は次回または次々回提出を目標に調整中。Claude Code・GitHub・Vercelのハーネス環境整理を次回以降に共有予定。,
1370,業務系の面談ログ_Biz,313,2026-04-08T12:55:41.806Z,"定型フロー自動化, データ集計・分析","ChatGPT, Gemini, Codex",進行中,,,,Codexの機能整理・セキュリティ方針確認により、スプレッドシート読み取り・データ分析・レポート作成などの業務ステップをスキルとして活用可能な方向性を確立,,ChatGPT ExcelアドインがIT管理者による制限の可能性があり、技術的課題が存在。Power AutomateとCodexの連携方法の解決が重要。運用方針を実務課題優先に変更。,
1371,業務系の面談ログ_Biz,314,2026-04-08T13:10:25.955Z,"データ集計・分析, 定型フロー自動化","Codex, Gemini, Claude",進行中,,,,Codexの初期設定完了。Excel・PowerPoint操作、Power Query解析、Python環境での実務活用の道筋が明確化。実務優先の運用方針への転換によるクライアント対応速度の向上を見込む,,Codexのセキュリティリスク（ファイル操作権限）を共有し、作業用個人フォルダーでの運用を推奨。エージェントスキル機能の説明とCodex・Claude・Geminiの使い分け基準を整理。スキル証明課題より実務課題を優先する方針に合意,
1372,業務系の面談ログ_Biz,315,2026-04-09T02:26:35.091Z,"資料・スライド作成, データ集計・分析, 情報収集・リサーチ","Codex, その他",部分的成功・進行中,,,,Codexのディレクトリ指定機能によりファイル添付の手間が不要に。Draw.ioでの業務フロー図作成に成功。,,セキュリティ面でディレクトリ指定時の注意事項を強調。社内IaaS間連携NGポリシーによりGitHub・Slack連携は非推奨。将来的に自社MCPサーバー構築の可能性を提案。,
1373,業務系の面談ログ_Biz,316,2026-04-09T04:21:14.484Z,"定型フロー自動化, 資料・スライド作成","Codex, Gemini, Claude, ChatGPT",進行中,,,,研修方針を開発寄りの実務中心に切り替え。Agent MDとエージェントスキルによりAIの挙動をルール制御し、コードレビュー工数削減と設計書・資料作成の自動化を目指す,,前回タスク（ToDoアプリ作成・設計書PowerPoint作成）は未着手のため、研修方針を開発実務中心に再定義。オフラインセッション未参加のため資料共有実施。責任分界・プライバシーポリシー・エージェント環境構築・ハーネスエンジニアリング等の概念を共有,
1374,業務系の面談ログ_Biz,317,2026-04-09T07:03:45.297Z,情報収集・リサーチ,"Gemini, NotebookLM, Google Cloud",進行中,,,,バックログ仕様書の参照効率化により、仕様把握にかかる工数を削減予定,,NotebookLMでのFAQ壁打ち環境構築を採用決定。Geminiはデータ学習リスク（API無料枠・ブラウザ版・エンタープライズプラン）について定期的なドキュメント確認を推奨。バックログAPIの利用可否がアーキテクチャの分岐点,
1375,業務系の面談ログ_Biz,318,2026-04-10T03:14:53.149Z,"データ集計・分析, 定型フロー自動化","Dify, GAS, その他",進行中,,,,AIエージェントの運用コスト可視化体制が構築される見込み。APIキー単位の使用量管理とLangFuseによる観測で投資対効果検証が可能に,,セキュリティに関する議論は第11回で完了。残り1回の面談は追加テーマの詰め込みに充当予定。経営層のAI活用アプローチが株主対応上重要との確認、AI導入アピールの消費者リスク、雇用への対応策等を実装的に整理,
1376,業務系の面談ログ_Biz,319,2026-04-10T03:55:09.808Z,"データ集計・分析, 定型フロー自動化, 議事録・文章作成, 動画・画像生成","Claude, Gemini, NotebookLM, GAS",部分的成功・進行中,,,月次レポート初期構築が1ヶ月から1週間に短縮,Claude Codeによるデータクレンジング能力が革命的。議事録自動化により毎回のコピペ作業が不要に。競合価格スクレイピングの構築時間が大幅短縮。データ整理・見える化パッケージの中小企業向けビジネス構想を検討開始。,,旅館の月次レポート自動化が優先度最高。給与計算自動化は旅館側の優先度低いため保留。共有フォルダのClaude Code接続について、機密データリスク回避のためローカルコピー推奨。Claude CodeのVSCode版とデスクトップ版の使い分けについて指導。動画字幕生成にManus、Remotion、Codexなどの活用を提案。,
1377,業務系の面談ログ_Biz,320,2026-04-10T03:55:10.387Z,"議事録・文章作成, データ集計・分析, 定型フロー自動化, 情報収集・リサーチ, 資料・スライド作成",,進行中,,,,旅館の月次経営レポート作成の完全自動化により他施設への横展開を目指す,,旅館の月次レポート自動化を最優先。1ヶ月以内に他施設展開レベルを目指す。byTech動画教材は優先度を下げ実務優先に切り替え。,
1378,業務系の面談ログ_Biz,321,2026-04-10T04:14:23.077Z,"画像・動画生成, その他","Claude, Cursor",進行中,,,,事前課題の1週間前展開により受講生の準備時間確保が可能に。初級課題の形式変更で完了時間を30分程度に短縮予定。業務状況の変化に伴い、今後AIツール活用の検討開始,,研修期間は6月8日までで折り返し地点を超えている。業務の設計・詳細詰めフェーズへの移行に伴い、今後のプロジェクトでAIツール活用の可能性が増加。第2陣は第1陣と比べ難易度を上げているため、講師の説明形式に変更してサポート。進捗管理はスクリーンショット期限管理法を採用,
1379,業務系の面談ログ_Biz,322,2026-04-13T03:49:50.115Z,"議事録・文章作成, データ集計・分析","ChatGPT, Gemini",部分的成功・進行中,,,,IT専門用語を非エンジニア向けに変換する際の出力品質が改善。カスタム指示とワンショットプロンプト導入により出力の揺らぎが抑制される,,ChatGPT課題1は完了扱いとし、プロンプトテンプレートの継続的改善に方針転換。ChatGPTで学んだノウハウはGeminiに横展開可能。AI臭排除のチェックリストをGoogleチャットで共有して運用予定。次フェーズではPower QueryからSQL変換プロンプト開発に取り組む,
1380,業務系の面談ログ_Biz,323,2026-04-13T07:54:54.798Z,"議事録・文章作成, 情報収集・リサーチ",ChatGPT,部分的成功・進行中,,,約10分で326件のウェブサイト調査、詳細レポート作成,ディープリサーチの活用方法を理解し、有料版の有効性を認識。メール返信雛形作成など基本的な活用は実践中。アカウント設定を最適化し、有料機能へのアクセスを確保,,ビジネスアカウントから個人アカウントに切り替え、1ヶ月無料オファーを活用。チャプター7までは理解できたがチャプター8で躓く可能性あり。初心者こそ有料版活用による学習効率向上を推奨,
